ApplicationType_Limit raise,ApplicationType_New credit,LoanGoal_Car,LoanGoal_Caravan / Camper,LoanGoal_Existing loan takeover,LoanGoal_Extra spending limit,LoanGoal_Home improvement,LoanGoal_Motorcycle,LoanGoal_Not speficied,LoanGoal_Other see explanation,LoanGoal_Remaining debt home,LoanGoal_Unknown,LoanGoal_other,RequestedAmount,CreditScore,timesincefirstcase,duration,FirstWithdrawalAmount,MonthlyCost,NumberOfTerms,OfferedAmount,open_cases,month,weekday,hour,treatment
0,1,0,0,0,0,1,0,0,0,0,0,0,5500.0,942.0,171.3109088425926,13.73990261574074,8304.0,115.0,55.0,5500.0,2005,6,2,18,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,899.0,171.3115437615741,17.664444872685184,8304.0,200.0,57.0,10000.0,2358,7,2,9,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,899.0,171.32113130787036,60.51868206018519,22333.2,695.22,78.0,47500.0,2509,7,2,11,0
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,899.0,171.32678094907408,32.51313282407408,8304.0,100.0,58.0,5000.0,1999,6,2,17,0
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,899.0,171.34179157407408,10.799460127314816,15000.0,171.76,105.0,15000.0,1962,6,4,14,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,751.0,171.3464250810185,13.57370199074074,10000.0,300.0,126.0,30000.0,2042,6,3,7,0
0,1,0,0,0,0,0,0,1,0,0,0,0,15000.0,899.0,171.3521462037037,38.48766634259259,15000.0,340.8,48.0,15000.0,1951,6,1,12,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899.0,171.3601316550926,6.519002789351852,5000.0,114.93,60.0,5900.0,2003,6,2,17,0
0,1,0,0,0,0,0,0,0,0,1,0,0,12000.0,1001.0,171.3664809837963,69.55042353009259,8304.0,127.75,120.0,12000.0,2354,7,3,10,1
0,1,0,0,1,0,0,0,0,0,0,0,0,15000.0,907.0,171.36813327546295,15.803840833333334,7495.0,205.49,120.0,20000.0,2358,7,2,8,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,876.0,171.37056943287038,31.63491074074074,5487.72,356.38,120.0,35000.0,2359,7,2,10,1
0,1,0,0,0,1,0,0,0,0,0,0,0,5000.0,761.0,171.3752318287037,15.563092337962964,5000.0,97.4,60.0,5000.0,2328,7,1,8,1
0,1,0,0,0,1,0,0,0,0,0,0,0,15000.0,899.0,171.3752869675926,23.73389633101852,8304.0,131.0,134.0,13100.0,2326,7,3,14,1
0,1,0,0,1,0,0,0,0,0,0,0,0,17000.0,899.0,171.37740761574074,32.4625871875,50.0,208.57,120.0,20300.0,2001,6,2,17,0
0,1,0,0,0,0,1,0,0,0,0,0,0,30000.0,899.0,171.38085917824074,32.459165740740744,8304.0,300.0,126.0,30000.0,2004,6,2,17,0
1,0,0,0,1,0,0,0,0,0,0,0,0,6000.0,899.0,171.38176729166668,15.535866076388889,1000.0,100.0,72.0,6000.0,2059,6,0,12,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,899.0,171.38363984953705,16.587712881944444,4000.0,400.0,107.0,35000.0,2057,6,0,12,0
0,1,0,0,1,0,0,0,0,0,0,0,0,19450.0,899.0,171.38572091435185,33.453903125,8304.0,247.52,80.0,0.0,1993,6,3,18,0
0,1,1,0,0,0,0,0,0,0,0,0,0,7500.0,1049.0,171.38817412037037,9.529394895833333,8000.0,1023.82,8.0,8000.0,2059,6,0,12,0
0,1,0,0,0,0,0,0,0,0,1,0,0,19500.0,815.0,171.38857483796295,58.76973490740741,8304.0,249.31,92.0,19500.0,2355,7,0,9,1
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,899.0,171.3918385300926,34.44801697916667,15000.0,154.11,120.0,15000.0,1997,6,4,9,0
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,899.0,171.39666598379628,17.749981875,8304.0,200.0,89.0,15000.0,2332,7,3,15,1
0,1,0,0,1,0,0,0,0,0,0,0,0,15000.0,910.0,171.39881185185186,62.43647488425926,3759.0,340.8,48.0,15000.0,2097,7,4,9,1
0,1,0,0,0,0,0,0,1,0,0,0,0,20000.0,899.0,171.3996138773148,17.54125150462963,8304.0,205.49,120.0,20000.0,2001,6,2,17,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899.0,171.40409150462963,32.43614910879629,5000.0,118.15,48.0,5000.0,2003,6,2,17,0
0,1,0,0,0,0,1,0,0,0,0,0,0,7500.0,748.0,171.4044768865741,10.477199409722225,7500.0,241.49,34.0,7500.0,2041,6,3,6,1
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,899.0,171.42896594907407,13.628281030092593,8304.0,230.0,49.0,10000.0,2052,6,3,14,1
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,899.0,171.42934255787037,38.41049373842593,10000.0,147.62,80.0,10000.0,1969,6,1,15,0
0,1,1,0,0,0,0,0,0,0,0,0,0,30000.0,929.0,171.4318753935185,31.403169594907407,30000.0,305.47,120.0,30000.0,2358,7,3,9,1
0,1,0,0,0,0,0,0,0,0,1,0,0,19500.0,944.0,171.44365217592593,58.71706002314815,8304.0,200.35,120.0,19500.0,2355,7,3,7,1
0,1,1,0,0,0,0,0,0,0,0,0,0,15500.0,1016.0,171.44589760416667,9.702996793981482,15500.0,287.66,60.0,15500.0,2054,6,0,11,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899.0,171.46509570601853,29.44477297453704,8304.0,200.0,27.0,5000.0,2000,6,2,17,0
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,899.0,171.4723207175926,33.36736385416667,5000.0,56.3,120.0,5000.0,1979,6,3,12,0
0,1,0,0,0,0,0,0,0,1,0,0,0,50000.0,899.0,171.50150947916666,32.33824712962963,50000.0,982.99,56.0,50000.0,2003,6,2,17,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899.0,171.50183434027778,32.337937824074075,5000.0,152.82,36.0,5000.0,2062,6,0,13,0
0,1,0,0,1,0,0,0,0,0,0,0,0,12500.0,921.0,171.57617927083334,62.23197151620371,1190.0,133.07,120.0,12500.0,2377,7,1,13,1
1,0,0,0,0,0,0,0,0,1,0,0,0,10000.0,899.0,171.83744442129628,28.30925428240741,8304.0,120.0,106.0,10000.0,2401,7,2,9,1
1,0,0,0,0,0,1,0,0,0,0,0,0,11200.0,899.0,171.8385749537037,17.261322025462963,2700.0,112.0,134.0,11200.0,1990,6,3,9,0
0,1,0,0,1,0,0,0,0,0,0,0,0,25000.0,849.0,171.86049342592594,30.983717777777777,46.0,205.49,120.0,20000.0,2369,7,0,11,1
0,1,1,0,0,0,0,0,0,0,0,0,0,7000.0,894.0,171.86205099537037,20.103644675925924,7000.0,78.82,120.0,7000.0,2323,7,1,11,1
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,899.0,171.89066359953705,32.94894938657407,10000.0,230.66,48.0,10000.0,1993,6,3,7,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,778.0,171.89181423611112,8.078387314814815,9000.0,101.34,120.0,9000.0,1950,6,1,10,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899.0,171.9063059837963,31.93358208333333,8304.0,100.0,58.0,5000.0,2063,6,0,13,0
1,0,0,0,0,0,0,0,0,0,1,0,0,50000.0,899.0,171.9243613425926,10.204909988425928,8304.0,750.0,77.0,50000.0,2053,6,3,14,1
0,1,0,0,1,0,0,0,0,0,0,0,0,17000.0,996.0,171.92555792824075,10.19492738425926,8304.0,200.0,104.0,17000.0,2011,6,2,9,1
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,1036.0,171.93293989583333,17.20965582175926,8304.0,150.0,80.0,10000.0,2360,7,2,14,1
0,1,0,0,0,0,1,0,0,0,0,0,0,41000.0,899.0,171.93630091435185,23.23402627314815,36800.0,417.47,120.0,41000.0,2407,7,3,13,0
1,0,0,0,0,0,0,0,0,0,0,1,0,75000.0,899.0,171.93698247685185,21.03583369212963,4000.0,670.0,126.0,67000.0,1965,6,4,16,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,772.0,171.93793396990742,8.064071701388889,20000.0,294.49,78.0,20000.0,1944,6,1,7,0
0,1,0,0,1,0,0,0,0,0,0,0,0,35000.0,899.0,171.94521292824075,30.05821306712963,8304.0,350.0,126.0,35000.0,1982,6,4,19,0
0,1,0,0,0,0,0,0,0,1,0,0,0,15000.0,954.0,171.95787961805556,30.90004342592593,15000.0,199.14,88.0,15000.0,2412,7,4,8,1
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,899.0,171.9613155902778,31.878498703703706,10000.0,147.62,80.0,10000.0,2004,6,2,17,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899.0,171.96144387731482,48.3328396875,28000.0,439.61,72.0,28000.0,2338,7,3,13,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,852.0,171.96915302083335,22.164600497685186,16500.0,167.3,122.0,16500.0,2417,7,1,5,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,1082.0,171.97613908564816,13.911847291666666,1000.0,100.0,58.0,5000.0,1976,6,3,12,0
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,894.0,171.97717363425926,10.249116412037036,15000.0,203.08,86.0,15000.0,2096,7,4,8,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899.0,171.9795865625,13.16140400462963,7000.0,125.0,66.0,7000.0,2033,6,2,6,1
0,1,0,0,1,0,0,0,0,0,0,0,0,33000.0,852.0,171.98447070601853,41.22573515046296,3151.53,366.56,120.0,36000.0,2113,7,4,7,1
0,1,0,0,0,0,1,0,0,0,0,0,0,25000.0,899.0,171.98588255787038,30.85383119212963,25000.0,254.56,120.0,25000.0,2285,7,0,15,1
0,1,0,0,1,0,0,0,0,0,0,0,0,16000.0,1040.0,171.98618886574073,30.86764900462963,16000.0,296.93,60.0,16000.0,2366,7,2,12,1
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,899.0,171.994935625,21.37308135416667,10000.0,300.07,36.0,10000.0,2380,7,1,14,1
0,1,1,0,0,0,0,0,0,0,0,0,0,36500.0,899.0,172.02057861111112,30.818110729166666,15075.87,371.65,120.0,36500.0,2262,7,0,11,1
0,1,0,0,1,0,0,0,0,0,0,0,0,20000.0,899.0,172.02202335648147,32.81770038194445,9500.0,401.42,55.0,20000.0,1979,6,3,12,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899.0,172.02214777777775,30.818044803240745,8304.0,150.0,80.0,10000.0,2342,7,4,6,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899.0,172.02678150462964,0.0108533333333333,20000.0,205.49,120.0,20000.0,2141,6,1,10,0
0,1,1,0,0,0,0,0,0,0,0,0,0,8000.0,779.0,172.0352525810185,13.845520127314815,8304.0,247.52,80.0,0.0,2001,6,2,17,0
0,1,0,0,0,0,1,0,0,0,0,0,0,25000.0,1064.0,172.04863793981482,30.79031810185185,25000.0,254.56,120.0,25000.0,2325,7,1,7,1
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,794.0,172.05259109953704,15.962310787037037,11000.0,150.0,127.0,15000.0,2062,6,0,13,0
0,1,0,0,0,0,0,0,0,1,0,0,0,60000.0,983.0,172.05340721064815,14.837545277777778,55980.23,610.93,120.0,60000.0,2323,7,1,9,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,911.0,172.0550364814815,17.05504818287037,9000.0,101.34,120.0,9000.0,2353,7,3,10,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899.0,172.05670216435186,30.783422800925926,8000.0,244.52,36.0,8000.0,2347,7,4,6,0
0,1,0,0,0,0,0,1,0,0,0,0,0,6000.0,899.0,172.0612324074074,19.842063900462964,6000.0,120.3,58.0,6000.0,1962,6,4,15,0
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,860.0,172.06188952546296,27.889380810185184,8304.0,500.0,11.0,5000.0,2403,7,4,11,1
0,1,0,0,0,0,1,0,0,0,0,0,0,20000.0,899.0,172.0669824652778,23.01858274305556,10000.0,200.0,127.0,20000.0,2355,7,3,7,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,974.0,172.08137917824075,13.90197462962963,30000.0,305.47,120.0,30000.0,2269,7,0,12,1
0,1,1,0,0,0,0,0,0,0,0,0,0,8000.0,899.0,172.08571787037036,8.877863738425926,8000.0,155.83,60.0,8000.0,2150,6,1,15,0
1,0,0,0,0,0,0,0,0,1,0,0,0,20000.0,899.0,172.0874125115741,13.865449583333334,8304.0,200.0,127.0,20000.0,2342,7,1,5,0
0,1,0,0,0,0,1,0,0,0,0,0,0,42000.0,991.0,172.10696653935184,34.04174532407407,50000.0,923.56,60.0,50000.0,2100,7,4,12,1
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,899.0,172.11759168981482,13.929877511574077,10000.0,300.07,36.0,10000.0,2062,6,0,13,0
0,1,0,0,1,0,0,0,0,0,0,0,0,11500.0,899.0,172.12660921296296,33.71316324074074,8304.0,200.0,67.0,11500.0,1964,6,4,14,0
0,1,1,0,0,0,0,0,0,0,0,0,0,16000.0,899.0,172.12772387731482,13.85558511574074,16000.0,296.93,60.0,16000.0,2006,6,2,18,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,943.0,172.13017208333332,61.81079060185185,11500.0,161.38,85.0,11500.0,2091,7,0,13,1
0,1,1,0,0,0,0,0,0,0,0,0,0,7500.0,899.0,172.13156738425926,31.708587592592597,7500.0,150.38,58.0,7500.0,2004,6,2,17,0
0,1,0,0,0,0,0,0,1,0,0,0,0,17000.0,763.0,172.13469798611112,14.977620243055556,11167.0,343.33,60.0,18500.0,2273,7,0,13,1
0,1,0,0,1,0,0,0,0,0,0,0,0,19500.0,899.0,172.15064335648148,13.833538356481482,8304.0,450.0,48.0,19500.0,2054,6,0,6,0
0,1,0,0,0,0,1,0,0,0,0,0,0,31000.0,899.0,172.1547928472222,30.68501663194445,8304.0,500.0,39.0,18000.0,2182,6,1,19,0
0,1,0,0,0,0,0,0,0,1,0,0,0,9000.0,899.0,172.1557578935185,30.69406195601852,8304.0,135.0,91.0,10000.0,2040,6,3,7,1
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,899.0,172.16452863425926,31.675190925925925,8304.0,120.0,47.0,5000.0,2001,6,2,17,0
0,1,1,0,0,0,0,0,0,0,0,0,0,12500.0,899.0,172.16689193287036,9.793907916666669,8304.0,348.38,39.0,12500.0,2086,7,4,6,1
0,1,0,0,0,0,1,0,0,0,0,0,0,20000.0,1030.0,172.17375863425926,30.677368854166662,11000.0,117.1,120.0,11000.0,2342,7,3,13,1
0,1,0,0,1,0,0,0,0,0,0,0,0,10000.0,899.0,172.1810641087963,30.65866215277778,8304.0,100.0,134.0,10000.0,2375,7,4,6,0
0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,759.0,172.18698456018518,42.67145277777778,8304.0,498.72,60.0,27000.0,2091,7,2,13,1
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,899.0,172.18710288194444,12.83815,15000.0,444.96,36.0,15000.0,1982,6,3,10,0
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,889.0,172.1897724537037,9.924073564814815,10000.0,189.08,60.0,10000.0,1959,6,1,14,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,899.0,172.19030891203704,5.849944675925926,7000.0,170.0,127.0,17000.0,1990,6,2,14,1
1,0,1,0,0,0,0,0,0,0,0,0,0,9000.0,899.0,172.19512224537036,16.951119224537038,8304.0,100.0,119.0,9000.0,2063,6,0,13,0
0,1,0,0,0,0,1,0,0,0,0,0,0,25000.0,878.0,172.20163677083335,9.791232604166666,10000.0,250.0,126.0,25000.0,1989,6,3,8,0
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,856.0,172.20254600694443,6.781693703703704,10000.0,300.0,56.0,15000.0,2053,6,0,7,0
0,1,0,0,1,0,0,0,0,0,0,0,0,17500.0,829.0,172.2082504398148,20.98639613425926,1100.0,300.0,67.0,17500.0,2353,7,0,6,1
0,1,0,0,1,0,0,0,0,0,0,0,0,20000.0,764.0,172.20873760416666,30.629048344907407,8304.0,205.49,120.0,20000.0,1943,6,1,7,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,951.0,172.21465486111111,13.899646238425929,4000.0,125.0,45.0,5000.0,2008,6,2,18,0
0,1,1,0,0,0,0,0,0,0,0,0,0,20000.0,889.0,172.22738466435186,6.812290486111111,17556.0,223.78,108.0,20000.0,2061,6,0,10,0
0,1,1,0,0,0,0,0,0,0,0,0,0,8500.0,899.0,172.2332801388889,32.60668460648148,8500.0,165.57,60.0,8500.0,1977,6,3,12,0
1,0,1,0,0,0,0,0,0,0,0,0,0,45000.0,899.0,172.2395299537037,19.85067332175926,8304.0,800.0,64.0,45000.0,2044,6,3,9,1
0,1,0,0,0,0,1,0,0,0,0,0,0,7000.0,899.0,172.24851104166666,31.59136579861111,7000.0,311.24,24.0,7000.0,2063,6,0,13,0
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,899.0,172.25103680555554,21.02773130787037,15000.0,528.34,30.0,15000.0,2006,6,2,18,0
0,1,0,0,0,0,0,0,0,0,0,1,0,5000.0,899.0,172.25835123842592,30.581655185185184,8304.0,150.0,37.0,5000.0,2355,7,4,6,0
0,1,1,0,0,0,0,0,0,0,0,0,0,12500.0,1030.0,172.25867605324075,30.71782778935185,12500.0,236.35,60.0,12500.0,2042,6,3,9,1
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,899.0,172.2709328472222,33.56882755787037,5000.0,278.38,60.0,15000.0,1975,6,4,12,0
0,1,1,0,0,0,0,0,0,0,0,0,0,27200.0,783.0,172.27464285879628,8.868827407407407,3913.0,398.1,78.0,27200.0,2041,6,3,6,1
0,1,0,0,1,0,0,0,0,0,0,0,0,34000.0,801.0,172.27784594907408,30.72885422453704,5312.63,400.59,97.0,33000.0,2354,7,3,8,1
0,1,0,0,0,0,1,0,0,0,0,0,0,7500.0,899.0,172.27856880787036,30.561371076388888,7500.0,100.52,95.0,7500.0,2361,7,4,6,0
0,1,0,0,1,0,0,0,0,0,0,0,0,25600.0,899.0,172.29942591435184,30.540439826388887,60.51,260.67,120.0,25600.0,2057,6,0,7,0
1,0,0,0,0,0,0,0,0,1,0,0,0,10000.0,899.0,172.30295417824075,30.536884548611116,8304.0,100.0,134.0,10000.0,2366,7,4,6,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899.0,172.31093386574074,30.528968402777775,5000.0,848.75,6.0,5000.0,2363,7,4,6,0
0,1,1,0,0,0,0,0,0,0,0,0,0,17500.0,865.0,172.31623453703705,6.617249803240741,1942.0,179.8,120.0,17500.0,2054,6,0,8,0
0,1,1,0,0,0,0,0,0,0,0,0,0,7000.0,899.0,172.32121967592593,15.738555127314816,7000.0,151.69,53.0,7000.0,2004,6,2,17,0
0,1,0,0,1,0,0,0,0,0,0,0,0,46500.0,877.0,172.32252112268517,30.52077849537037,3513.0,473.47,120.0,46500.0,2332,7,4,7,1
0,1,0,0,0,0,0,0,1,0,0,0,0,20000.0,899.0,172.32315515046295,13.6537090625,8304.0,200.0,127.0,20000.0,2011,6,2,9,0
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,959.0,172.32656325231483,16.534697141203704,12702.99,223.36,77.0,15000.0,2395,7,3,5,1
0,1,0,0,0,0,0,0,1,0,0,0,0,10000.0,899.0,172.33143707175927,31.508706168981483,8304.0,300.0,37.0,10000.0,2063,6,0,13,0
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,899.0,172.3325853125,110.91805452546296,15000.0,195.38,90.0,15000.0,2408,7,3,9,1
0,1,1,0,0,0,0,0,0,0,0,0,0,8000.0,950.0,172.34531288194444,14.795881666666666,8000.0,122.78,80.0,8000.0,2363,7,2,9,1
1,0,0,0,0,0,0,0,0,0,0,1,0,40000.0,899.0,172.3466938773148,19.613730810185185,6000.0,500.0,96.0,40000.0,2304,7,4,13,1
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,868.0,172.35141789351852,8.505018576388888,15000.0,197.24,89.0,15000.0,2055,6,0,12,0
0,1,0,0,0,1,0,0,0,0,0,0,0,12500.0,899.0,172.35207273148148,31.488117372685185,8304.0,225.0,78.0,15000.0,2006,6,2,18,0
0,1,0,0,0,0,1,0,0,0,0,0,0,40000.0,786.0,172.3529425925926,30.46659888888889,40000.0,498.63,94.0,40000.0,2408,7,4,14,1
0,1,0,0,0,0,0,0,1,0,0,0,0,5000.0,1055.0,172.35344256944444,49.64712599537037,5000.0,97.4,60.0,5000.0,2335,7,4,7,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,899.0,172.3588112962963,50.77431440972222,8304.0,150.0,95.0,11500.0,2330,7,1,6,1
0,1,1,0,0,0,0,0,0,0,0,0,0,25000.0,899.0,172.36348640046296,45.47662221064815,25000.0,254.56,120.0,25000.0,2003,6,2,11,0
0,1,0,0,0,0,1,0,0,0,0,0,0,75000.0,977.0,172.36824899305554,30.63604894675926,75000.0,1697.5,48.0,75000.0,2359,7,2,8,1
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,899.0,172.36927319444445,32.470654652777775,15000.0,154.11,120.0,15000.0,1992,6,3,9,0
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,901.0,172.3756495486111,23.63665303240741,5000.0,50.0,138.0,5000.0,2389,7,1,11,1
0,1,0,0,0,0,0,0,0,0,1,0,0,15000.0,899.0,172.37832337962962,33.46156952546296,15000.0,299.98,72.0,19000.0,1997,6,4,9,0
0,1,1,0,0,0,0,0,0,0,0,0,0,8000.0,899.0,172.38017642361112,16.779810185185184,8000.0,250.86,35.0,8000.0,2328,7,1,9,1
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,955.0,172.38255667824075,13.765446354166668,8304.0,75.0,81.0,5000.0,2311,7,1,13,0
0,1,0,0,1,0,0,0,0,0,0,0,0,20000.0,850.0,172.3857205787037,28.443192534722225,9500.0,336.43,67.0,20000.0,2355,7,3,6,1
0,1,0,0,0,0,1,0,0,0,0,0,0,27500.0,767.0,172.39289653935185,30.469981319444443,21425.31,251.72,120.0,24500.0,2351,7,3,11,1
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,899.0,172.39809296296298,5.955827824074074,10000.0,189.08,60.0,10000.0,2008,6,2,18,0
0,1,0,0,0,0,1,0,0,0,0,0,0,6000.0,899.0,172.40077547453703,23.722776087962963,6000.0,227.79,31.0,6500.0,1975,6,3,11,0
0,1,0,0,1,0,0,0,0,0,0,0,0,8500.0,899.0,172.41287501157407,31.42713153935185,1.0,297.88,31.0,8500.0,2055,6,0,11,0
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,899.0,172.43338460648147,47.8613646875,10000.0,300.07,36.0,10000.0,2250,7,0,9,1
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,982.0,172.43669034722222,13.54430965277778,5000.0,70.0,88.0,5000.0,1963,6,4,14,0
0,1,0,0,0,0,0,0,0,0,0,0,1,5000.0,899.0,172.44063231481482,31.399383449074072,5000.0,152.82,36.0,5000.0,2007,6,2,18,0
0,1,0,0,1,0,0,0,0,0,0,0,0,6000.0,943.0,172.4507595601852,14.630036261574077,8304.0,65.0,138.0,6500.0,2120,7,4,14,1
0,1,0,0,0,0,1,0,0,0,0,0,0,30000.0,991.0,172.45097583333333,12.708487893518518,10000.0,350.0,104.0,30000.0,1992,6,3,7,0
0,1,1,0,0,0,0,0,0,0,0,0,0,14000.0,899.0,172.4598173611111,6.489189212962963,14000.0,225.99,72.0,14000.0,1987,6,3,7,0
0,1,1,0,0,0,0,0,0,0,0,0,0,9000.0,899.0,172.48936619212964,8.540421898148148,10000.0,100.0,134.0,10000.0,2042,6,3,9,1
0,1,0,0,1,0,0,0,0,0,0,0,0,10000.0,899.0,172.50155465277777,13.613337673611111,6900.0,197.83,57.0,10000.0,2253,7,0,10,1
0,1,1,0,0,0,0,0,0,0,0,0,0,50000.0,786.0,172.51413666666667,30.3519828125,50000.0,509.11,120.0,50000.0,2328,7,1,8,1
0,1,1,0,0,0,0,0,0,0,0,0,0,27500.0,899.0,172.5619729050926,29.29017630787037,27000.0,299.65,108.0,27000.0,2468,7,0,9,1
0,1,0,0,1,0,0,0,0,0,0,0,0,15000.0,899.0,172.7094046643519,32.13042332175926,8304.0,250.0,43.0,9500.0,1979,6,3,14,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,947.0,172.8265235185185,30.009723865740742,3254.0,149.07,37.0,5000.0,2126,7,4,15,1
0,1,0,0,1,0,0,0,0,0,0,0,0,5000.0,914.0,172.84877866898148,15.093985891203705,1000.0,100.0,58.0,5000.0,2257,7,0,10,1
0,1,1,0,0,0,0,0,0,0,0,0,0,7500.0,899.0,172.85914523148148,30.980691886574075,7500.0,146.09,60.0,7500.0,2008,6,2,18,0
0,1,0,0,0,0,0,0,1,0,0,0,0,25000.0,899.0,172.8661509722222,8.21048,5200.0,254.56,120.0,25000.0,2063,6,0,13,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,719.0,172.8957457986111,6.216516863425926,8304.0,67.56,120.0,6000.0,2007,6,4,6,1
0,1,1,0,0,0,0,0,0,0,0,0,0,22000.0,899.0,172.90410204861112,16.034970462962963,35000.0,549.52,72.0,35000.0,2366,7,2,13,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,998.0,172.91617350694443,7.28535537037037,4042.0,245.85,69.0,15000.0,1948,6,1,8,0
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,899.0,172.91962189814814,14.146630046296297,4000.0,118.15,48.0,5000.0,2311,7,1,14,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899.0,172.92629009259258,30.91366758101852,5000.0,200.12,45.0,8000.0,2105,7,5,6,0
0,1,0,0,1,0,0,0,0,0,0,0,0,25000.0,899.0,172.92817652777777,8.26845886574074,308.0,254.56,120.0,25000.0,2049,6,3,11,1
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,921.0,172.9337302662037,14.291209247685185,15000.0,154.11,120.0,15000.0,2323,7,1,9,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899.0,172.93687967592592,30.903066550925924,2067.0,109.65,78.0,7000.0,2055,6,0,11,0
0,1,0,0,1,0,0,0,0,0,0,0,0,25000.0,899.0,172.93780702546297,30.90211815972222,8304.0,250.0,126.0,25000.0,2062,6,0,13,0
0,1,0,0,1,0,0,0,0,0,0,0,0,10000.0,899.0,172.94034225694443,16.054173425925924,1500.0,197.37,96.0,16000.0,2063,6,0,13,0
0,1,1,0,0,0,0,0,0,0,0,0,0,12000.0,899.0,172.94059283564815,21.95696989583333,12000.0,276.79,48.0,12000.0,2374,7,0,12,1
0,1,0,0,1,0,0,0,0,0,0,0,0,30750.0,899.0,172.95534181712964,35.91989354166667,8304.0,250.0,126.0,25000.0,2078,6,0,15,0
0,1,1,0,0,0,0,0,0,0,0,0,0,16500.0,899.0,172.95801576388888,13.99183505787037,13500.0,278.38,60.0,15000.0,1986,6,3,8,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,910.0,172.96317856481485,13.046539502314817,2200.0,50.0,138.0,5000.0,2014,6,2,22,0
1,0,0,0,0,0,0,0,0,1,0,0,0,35000.0,899.0,172.9689533912037,30.870712905092592,8304.0,350.0,126.0,35000.0,2055,6,0,11,0
0,1,0,0,0,0,1,0,0,0,0,0,0,20000.0,967.0,172.97282313657408,7.958786967592593,20000.0,205.49,120.0,20000.0,1947,6,1,8,0
